DATE,TIME,DOY,ASY-D,ASY-H,SYM-D,SYM-H
14/01/2020,21:00.0,14,15,13,-1,-4
14/01/2020,22:00.0,14,15,13,-1,-4
14/01/2020,23:00.0,14,14,14,-1,-4
14/01/2020,24:00.0,14,15,14,-1,-4
14/01/2020,25:00.0,14,15,13,-1,-4
14/01/2020,26:00.0,14,15,13,-1,-4
14/01/2020,27:00.0,14,15,14,-1,-4
14/01/2020,28:00.0,14,15,14,-1,-4
14/01/2020,29:00.0,14,15,13,-1,-4
14/01/2020,30:00.0,14,15,13,-1,-4
14/01/2020,31:00.0,14,16,14,-1,-4
14/01/2020,32:00.0,14,16,13,-1,-4
14/01/2020,33:00.0,14,16,13,-1,-4
14/01/2020,34:00.0,14,16,13,-1,-4
14/01/2020,35:00.0,14,16,13,-1,-5
14/01/2020,36:00.0,14,17,13,-1,-5
14/01/2020,37:00.0,14,17,12,-1,-4
14/01/2020,38:00.0,14,17,13,-1,-4
14/01/2020,39:00.0,14,17,13,-1,-5
14/01/2020,40:00.0,14,18,12,-1,-5
14/01/2020,41:00.0,14,17,12,-1,-5
14/01/2020,42:00.0,14,18,12,-1,-5
14/01/2020,43:00.0,14,18,13,-1,-4
14/01/2020,44:00.0,14,18,12,-1,-5
14/01/2020,45:00.0,14,18,12,-1,-5
14/01/2020,46:00.0,14,18,13,-1,-4
14/01/2020,47:00.0,14,18,13,-1,-4
14/01/2020,48:00.0,14,17,13,-1,-5
14/01/2020,49:00.0,14,18,12,-1,-5
14/01/2020,50:00.0,14,18,12,-1,-4
14/01/2020,51:00.0,14,19,12,-1,-4
14/01/2020,52:00.0,14,18,12,-1,-4
14/01/2020,53:00.0,14,18,11,-1,-4
14/01/2020,54:00.0,14,19,11,-1,-4
14/01/2020,55:00.0,14,19,11,-1,-4
14/01/2020,56:00.0,14,19,11,-1,-4
14/01/2020,57:00.0,14,18,11,-1,-4
14/01/2020,58:00.0,14,19,11,0,-4
14/01/2020,59:00.0,14,19,11,0,-4
14/01/2020,00:00.0,14,18,10,0,-4
14/01/2020,01:00.0,14,20,10,-1,-4
14/01/2020,02:00.0,14,19,11,-1,-4
14/01/2020,03:00.0,14,19,10,-1,-4
14/01/2020,04:00.0,14,19,10,-1,-4
14/01/2020,05:00.0,14,20,10,-1,-4
14/01/2020,06:00.0,14,20,8,-1,-3
14/01/2020,07:00.0,14,19,9,-1,-3
14/01/2020,08:00.0,14,19,9,-1,-3
14/01/2020,09:00.0,14,20,9,-1,-3
14/01/2020,10:00.0,14,19,9,0,-3
14/01/2020,11:00.0,14,19,8,-1,-3
14/01/2020,12:00.0,14,19,8,-1,-3
14/01/2020,13:00.0,14,19,7,-1,-3
14/01/2020,14:00.0,14,19,7,-1,-3
14/01/2020,15:00.0,14,19,7,-1,-3
14/01/2020,16:00.0,14,18,7,0,-3
14/01/2020,17:00.0,14,19,8,-1,-3
14/01/2020,18:00.0,14,18,8,-1,-3
14/01/2020,19:00.0,14,19,7,0,-3
14/01/2020,20:00.0,14,19,7,-1,-3
14/01/2020,21:00.0,14,18,7,-1,-3
14/01/2020,22:00.0,14,18,7,-1,-3
14/01/2020,23:00.0,14,17,6,0,-2
14/01/2020,24:00.0,14,18,6,-1,-2
14/01/2020,25:00.0,14,17,6,-1,-2
14/01/2020,26:00.0,14,17,6,-1,-3
14/01/2020,27:00.0,14,17,5,-1,-3
14/01/2020,28:00.0,14,17,5,-1,-3
14/01/2020,29:00.0,14,17,5,0,-2
14/01/2020,30:00.0,14,16,5,0,-2
14/01/2020,31:00.0,14,17,5,0,-2
14/01/2020,32:00.0,14,16,5,0,-2
14/01/2020,33:00.0,14,15,6,0,-2
14/01/2020,34:00.0,14,16,5,-1,-2
14/01/2020,35:00.0,14,15,4,0,-2
14/01/2020,36:00.0,14,15,4,0,-2
14/01/2020,37:00.0,14,15,4,0,-2
14/01/2020,38:00.0,14,15,4,0,-2
14/01/2020,39:00.0,14,15,4,0,-2
14/01/2020,40:00.0,14,15,4,0,-2
14/01/2020,41:00.0,14,15,4,-1,-2
14/01/2020,42:00.0,14,14,4,-1,-2
14/01/2020,43:00.0,14,15,4,0,-2
14/01/2020,44:00.0,14,14,4,-1,-2
14/01/2020,45:00.0,14,15,4,0,-2
14/01/2020,46:00.0,14,14,5,-1,-2
14/01/2020,47:00.0,14,14,5,0,-2
14/01/2020,48:00.0,14,14,5,0,-2
14/01/2020,49:00.0,14,14,5,0,-2
14/01/2020,50:00.0,14,14,5,0,-2
14/01/2020,51:00.0,14,14,5,0,-1
14/01/2020,52:00.0,14,13,4,0,-2
14/01/2020,53:00.0,14,13,4,-1,-2
14/01/2020,54:00.0,14,13,4,-1,-2
14/01/2020,55:00.0,14,14,4,0,-2
14/01/2020,56:00.0,14,14,4,0,-1
14/01/2020,57:00.0,14,14,4,0,-1
14/01/2020,58:00.0,14,13,3,0,-1
14/01/2020,59:00.0,14,14,3,0,-1
14/01/2020,00:00.0,14,14,4,0,-1
14/01/2020,01:00.0,14,14,4,0,-1
14/01/2020,02:00.0,14,14,4,0,0
14/01/2020,03:00.0,14,14,4,0,0
14/01/2020,04:00.0,14,14,4,0,0
14/01/2020,05:00.0,14,13,5,0,0
14/01/2020,06:00.0,14,13,5,0,0
14/01/2020,07:00.0,14,14,5,0,0
14/01/2020,08:00.0,14,14,5,0,0
14/01/2020,09:00.0,14,14,5,0,0
14/01/2020,10:00.0,14,13,5,0,0
14/01/2020,11:00.0,14,14,5,0,0
14/01/2020,12:00.0,14,13,5,0,0
14/01/2020,13:00.0,14,13,5,0,0
14/01/2020,14:00.0,14,14,6,0,0
14/01/2020,15:00.0,14,13,6,0,0
14/01/2020,16:00.0,14,14,6,0,0
14/01/2020,17:00.0,14,13,6,0,0
14/01/2020,18:00.0,14,13,6,0,0
14/01/2020,19:00.0,14,14,6,0,0
14/01/2020,20:00.0,14,13,6,0,0
14/01/2020,21:00.0,14,14,7,0,0
14/01/2020,22:00.0,14,13,6,0,0
14/01/2020,23:00.0,14,14,6,0,0
14/01/2020,24:00.0,14,14,6,0,0
14/01/2020,25:00.0,14,14,6,0,0
14/01/2020,26:00.0,14,14,6,0,0
14/01/2020,27:00.0,14,14,6,0,0
14/01/2020,28:00.0,14,14,6,0,0
14/01/2020,29:00.0,14,13,6,0,0
14/01/2020,30:00.0,14,14,6,0,0
14/01/2020,31:00.0,14,14,6,0,0
14/01/2020,32:00.0,14,14,6,0,1
14/01/2020,33:00.0,14,14,7,0,0
14/01/2020,34:00.0,14,14,7,0,1
14/01/2020,35:00.0,14,14,7,0,1
14/01/2020,36:00.0,14,14,7,0,1
14/01/2020,37:00.0,14,14,7,0,0
14/01/2020,38:00.0,14,14,7,0,0
14/01/2020,39:00.0,14,14,6,0,1
14/01/2020,40:00.0,14,13,7,0,0
14/01/2020,41:00.0,14,14,7,0,1
14/01/2020,42:00.0,14,14,7,0,1
14/01/2020,43:00.0,14,13,7,0,1
14/01/2020,44:00.0,14,13,7,0,1
14/01/2020,45:00.0,14,13,6,0,1
14/01/2020,46:00.0,14,13,7,0,1
14/01/2020,47:00.0,14,13,7,0,1
14/01/2020,48:00.0,14,13,7,0,0
14/01/2020,49:00.0,14,13,7,0,0
14/01/2020,50:00.0,14,13,7,0,1
14/01/2020,51:00.0,14,13,7,0,1
14/01/2020,52:00.0,14,13,7,0,1
14/01/2020,53:00.0,14,13,7,0,1
14/01/2020,54:00.0,14,12,7,0,1
14/01/2020,55:00.0,14,12,7,0,1
14/01/2020,56:00.0,14,12,7,0,0
14/01/2020,57:00.0,14,12,7,0,1
14/01/2020,58:00.0,14,12,8,0,1
14/01/2020,59:00.0,14,12,7,0,0
14/01/2020,00:00.0,14,12,7,0,0
14/01/2020,01:00.0,14,12,7,0,0
14/01/2020,02:00.0,14,11,7,0,0
14/01/2020,03:00.0,14,11,7,0,0
14/01/2020,04:00.0,14,11,7,0,1
14/01/2020,05:00.0,14,11,7,0,0
14/01/2020,06:00.0,14,11,7,0,0
14/01/2020,07:00.0,14,10,6,0,1
14/01/2020,08:00.0,14,10,7,0,0
14/01/2020,09:00.0,14,11,7,0,0
14/01/2020,10:00.0,14,10,7,0,0
14/01/2020,11:00.0,14,11,7,0,0
14/01/2020,12:00.0,14,11,7,0,0
14/01/2020,13:00.0,14,11,7,0,0
14/01/2020,14:00.0,14,11,7,0,0
14/01/2020,15:00.0,14,11,7,0,0
14/01/2020,16:00.0,14,10,7,0,0
14/01/2020,17:00.0,14,10,7,0,0
14/01/2020,18:00.0,14,10,6,0,0
14/01/2020,19:00.0,14,11,7,0,1
14/01/2020,20:00.0,14,10,7,0,1
14/01/2020,21:00.0,14,10,7,0,1
14/01/2020,22:00.0,14,10,7,0,1
14/01/2020,23:00.0,14,11,7,0,1
14/01/2020,24:00.0,14,10,7,0,1
14/01/2020,25:00.0,14,10,7,0,1
14/01/2020,26:00.0,14,9,7,0,1
14/01/2020,27:00.0,14,10,7,0,1
14/01/2020,28:00.0,14,10,7,0,1
14/01/2020,29:00.0,14,10,7,0,1
14/01/2020,30:00.0,14,10,7,0,1
14/01/2020,31:00.0,14,9,7,0,1
14/01/2020,32:00.0,14,10,7,0,1
14/01/2020,33:00.0,14,9,6,0,0
14/01/2020,34:00.0,14,9,6,0,0
14/01/2020,35:00.0,14,9,6,0,0
14/01/2020,36:00.0,14,8,6,0,0
14/01/2020,37:00.0,14,8,6,0,0
14/01/2020,38:00.0,14,8,5,0,0
14/01/2020,39:00.0,14,8,5,0,0
14/01/2020,40:00.0,14,8,5,0,0
14/01/2020,41:00.0,14,9,5,0,0
14/01/2020,42:00.0,14,8,5,0,0
14/01/2020,43:00.0,14,8,5,0,0
14/01/2020,44:00.0,14,10,5,0,-1
14/01/2020,45:00.0,14,9,5,0,-1
14/01/2020,46:00.0,14,9,4,0,-1
14/01/2020,47:00.0,14,10,4,0,-1
14/01/2020,48:00.0,14,10,4,0,-1
14/01/2020,49:00.0,14,10,4,0,-1
14/01/2020,50:00.0,14,11,4,0,-1
14/01/2020,51:00.0,14,11,4,0,-1
14/01/2020,52:00.0,14,10,4,0,-1
14/01/2020,53:00.0,14,11,5,0,-1
14/01/2020,54:00.0,14,11,5,0,-1
14/01/2020,55:00.0,14,13,5,0,-1
14/01/2020,56:00.0,14,13,4,0,-1
14/01/2020,57:00.0,14,12,4,0,-2
14/01/2020,58:00.0,14,13,5,0,-1
14/01/2020,59:00.0,14,13,5,0,-2
14/01/2020,00:00.0,14,13,5,0,-2
14/01/2020,01:00.0,14,14,5,0,-2
14/01/2020,02:00.0,14,14,6,0,-2
14/01/2020,03:00.0,14,15,6,0,-2
14/01/2020,04:00.0,14,15,5,0,-2
14/01/2020,05:00.0,14,14,5,0,-2
14/01/2020,06:00.0,14,16,5,0,-2
14/01/2020,07:00.0,14,16,5,0,-2
14/01/2020,08:00.0,14,15,5,0,-2
14/01/2020,09:00.0,14,15,5,0,-2
14/01/2020,10:00.0,14,16,5,0,-2
14/01/2020,11:00.0,14,16,5,0,-2
14/01/2020,12:00.0,14,16,5,0,-2
14/01/2020,13:00.0,14,17,5,0,-2
14/01/2020,14:00.0,14,17,5,0,-2
14/01/2020,15:00.0,14,17,5,0,-2
14/01/2020,16:00.0,14,18,5,0,-2
14/01/2020,17:00.0,14,18,5,0,-2
14/01/2020,18:00.0,14,18,5,0,-2
14/01/2020,19:00.0,14,19,6,0,-2
14/01/2020,20:00.0,14,18,6,0,-2
14/01/2020,21:00.0,14,19,6,0,-2
14/01/2020,22:00.0,14,20,6,0,-2
14/01/2020,23:00.0,14,19,6,0,-2
14/01/2020,24:00.0,14,19,6,0,-2
14/01/2020,25:00.0,14,20,6,0,-2
14/01/2020,26:00.0,14,20,5,0,-2
14/01/2020,27:00.0,14,20,5,0,-2
14/01/2020,28:00.0,14,21,6,0,-2
14/01/2020,29:00.0,14,20,6,0,-2
14/01/2020,30:00.0,14,21,6,1,-2
14/01/2020,31:00.0,14,21,6,0,-2
14/01/2020,32:00.0,14,21,6,0,-2
14/01/2020,33:00.0,14,21,6,0,-3
14/01/2020,34:00.0,14,21,6,0,-3
14/01/2020,35:00.0,14,22,5,0,-3
14/01/2020,36:00.0,14,21,6,0,-3
14/01/2020,37:00.0,14,21,6,0,-3
14/01/2020,38:00.0,14,21,6,1,-3
14/01/2020,39:00.0,14,22,6,0,-3
14/01/2020,40:00.0,14,21,6,0,-3
14/01/2020,41:00.0,14,22,6,1,-3
14/01/2020,42:00.0,14,22,6,1,-3
14/01/2020,43:00.0,14,22,6,1,-3
14/01/2020,44:00.0,14,22,6,1,-3
14/01/2020,45:00.0,14,21,6,0,-3
14/01/2020,46:00.0,14,21,6,1,-3
14/01/2020,47:00.0,14,22,6,0,-3
14/01/2020,48:00.0,14,22,7,1,-3
14/01/2020,49:00.0,14,22,7,1,-3
14/01/2020,50:00.0,14,22,7,1,-3
14/01/2020,51:00.0,14,21,7,1,-3
14/01/2020,52:00.0,14,22,7,1,-3
14/01/2020,53:00.0,14,22,7,1,-3
14/01/2020,54:00.0,14,21,7,1,-3
14/01/2020,55:00.0,14,23,7,1,-3
14/01/2020,56:00.0,14,22,7,1,-3
14/01/2020,57:00.0,14,22,7,1,-3
14/01/2020,58:00.0,14,22,7,1,-3
14/01/2020,59:00.0,14,21,7,1,-3
14/01/2020,00:00.0,14,22,6,1,-3
14/01/2020,01:00.0,14,22,6,1,-3
14/01/2020,02:00.0,14,22,6,1,-2
14/01/2020,03:00.0,14,22,7,1,-3
14/01/2020,04:00.0,14,22,7,1,-3
14/01/2020,05:00.0,14,21,7,1,-3
14/01/2020,06:00.0,14,21,7,1,-3
14/01/2020,07:00.0,14,22,7,1,-3
14/01/2020,08:00.0,14,22,7,1,-3
14/01/2020,09:00.0,14,22,8,1,-3
14/01/2020,10:00.0,14,22,8,1,-3
14/01/2020,11:00.0,14,23,7,1,-3
14/01/2020,12:00.0,14,23,7,1,-3
14/01/2020,13:00.0,14,22,7,1,-3
14/01/2020,14:00.0,14,22,7,1,-3
14/01/2020,15:00.0,14,23,7,1,-3
14/01/2020,16:00.0,14,22,7,1,-3
14/01/2020,17:00.0,14,22,7,1,-3
14/01/2020,18:00.0,14,22,7,1,-3
14/01/2020,19:00.0,14,22,8,1,-4
14/01/2020,20:00.0,14,22,7,1,-4
14/01/2020,21:00.0,14,22,8,1,-4
14/01/2020,22:00.0,14,22,8,1,-4
14/01/2020,23:00.0,14,22,8,0,-4
14/01/2020,24:00.0,14,22,8,0,-4
14/01/2020,25:00.0,14,22,8,0,-4
14/01/2020,26:00.0,14,23,8,0,-4
14/01/2020,27:00.0,14,22,8,0,-4
14/01/2020,28:00.0,14,22,8,0,-4
14/01/2020,29:00.0,14,22,8,1,-4
14/01/2020,30:00.0,14,22,9,0,-4
14/01/2020,31:00.0,14,22,8,0,-4
14/01/2020,32:00.0,14,22,8,0,-4
14/01/2020,33:00.0,14,21,8,0,-4
14/01/2020,34:00.0,14,22,8,0,-4
14/01/2020,35:00.0,14,22,9,0,-4
14/01/2020,36:00.0,14,21,9,0,-4
14/01/2020,37:00.0,14,21,9,0,-4
14/01/2020,38:00.0,14,20,10,0,-5
14/01/2020,39:00.0,14,20,10,0,-5
14/01/2020,40:00.0,14,21,10,0,-5
14/01/2020,41:00.0,14,21,9,0,-5
14/01/2020,42:00.0,14,21,9,0,-6
14/01/2020,43:00.0,14,21,10,0,-6
14/01/2020,44:00.0,14,20,10,-1,-6
14/01/2020,45:00.0,14,20,10,0,-6
14/01/2020,46:00.0,14,21,9,-1,-6
14/01/2020,47:00.0,14,21,11,-1,-6
14/01/2020,48:00.0,14,21,11,-1,-6
14/01/2020,49:00.0,14,21,11,-1,-6
14/01/2020,50:00.0,14,21,11,-1,-6
14/01/2020,51:00.0,14,21,12,-1,-6
14/01/2020,52:00.0,14,21,12,-1,-6
14/01/2020,53:00.0,14,21,12,-1,-6
14/01/2020,54:00.0,14,21,12,-1,-7
14/01/2020,55:00.0,14,21,11,-1,-6
14/01/2020,56:00.0,14,21,11,-1,-6
14/01/2020,57:00.0,14,21,11,-1,-7
14/01/2020,58:00.0,14,21,12,-1,-6
14/01/2020,59:00.0,14,21,12,-1,-7
15/01/2020,00:00.0,15,21,12,-1,-7
15/01/2020,01:00.0,15,21,13,-1,-7
15/01/2020,02:00.0,15,21,13,-1,-6
15/01/2020,03:00.0,15,21,12,-1,-6
15/01/2020,04:00.0,15,21,12,-1,-6
15/01/2020,05:00.0,15,20,12,-1,-6
15/01/2020,06:00.0,15,21,12,-2,-7
15/01/2020,07:00.0,15,20,12,-2,-7
15/01/2020,08:00.0,15,20,13,-2,-7
15/01/2020,09:00.0,15,20,13,-2,-7
15/01/2020,10:00.0,15,21,12,-2,-7
15/01/2020,11:00.0,15,20,12,-2,-7
15/01/2020,12:00.0,15,20,12,-2,-7
15/01/2020,13:00.0,15,21,12,-2,-7
15/01/2020,14:00.0,15,20,13,-2,-7
15/01/2020,15:00.0,15,20,12,-2,-7
15/01/2020,16:00.0,15,20,12,-2,-7
15/01/2020,17:00.0,15,21,12,-2,-7
15/01/2020,18:00.0,15,20,12,-2,-7
15/01/2020,19:00.0,15,20,12,-2,-7
15/01/2020,20:00.0,15,20,12,-2,-7
15/01/2020,21:00.0,15,20,11,-2,-7
15/01/2020,22:00.0,15,19,11,-2,-8
15/01/2020,23:00.0,15,20,12,-2,-8
15/01/2020,24:00.0,15,20,12,-2,-8
15/01/2020,25:00.0,15,20,12,-2,-8
15/01/2020,26:00.0,15,19,11,-3,-8
15/01/2020,27:00.0,15,19,11,-3,-8
15/01/2020,28:00.0,15,19,12,-3,-8
15/01/2020,29:00.0,15,20,12,-3,-7
15/01/2020,30:00.0,15,20,12,-3,-7
15/01/2020,31:00.0,15,20,12,-3,-7
15/01/2020,32:00.0,15,20,11,-3,-7
15/01/2020,33:00.0,15,21,11,-3,-7
15/01/2020,34:00.0,15,20,11,-3,-7
15/01/2020,35:00.0,15,20,11,-3,-7
15/01/2020,36:00.0,15,20,11,-3,-7
15/01/2020,37:00.0,15,20,11,-3,-7
15/01/2020,38:00.0,15,20,11,-3,-7
15/01/2020,39:00.0,15,21,11,-3,-6
15/01/2020,40:00.0,15,21,11,-3,-6
15/01/2020,41:00.0,15,21,11,-3,-6
15/01/2020,42:00.0,15,21,11,-3,-6
15/01/2020,43:00.0,15,20,11,-3,-6
15/01/2020,44:00.0,15,21,10,-3,-6
15/01/2020,45:00.0,15,21,10,-3,-6
15/01/2020,46:00.0,15,21,10,-3,-6
15/01/2020,47:00.0,15,21,9,-3,-6
15/01/2020,48:00.0,15,21,9,-3,-6
15/01/2020,49:00.0,15,21,9,-3,-6
15/01/2020,50:00.0,15,21,9,-3,-7
15/01/2020,51:00.0,15,21,9,-3,-7
15/01/2020,52:00.0,15,21,9,-3,-7
15/01/2020,53:00.0,15,21,9,-3,-7
15/01/2020,54:00.0,15,21,9,-3,-6
15/01/2020,55:00.0,15,21,9,-2,-6
15/01/2020,56:00.0,15,22,9,-3,-6
15/01/2020,57:00.0,15,22,9,-3,-6
15/01/2020,58:00.0,15,22,9,-2,-6
15/01/2020,59:00.0,15,22,9,-2,-6
15/01/2020,00:00.0,15,22,8,-2,-6
15/01/2020,01:00.0,15,21,8,-3,-6
15/01/2020,02:00.0,15,21,7,-3,-6
15/01/2020,03:00.0,15,21,7,-3,-6
15/01/2020,04:00.0,15,21,7,-3,-6
15/01/2020,05:00.0,15,22,7,-3,-6
15/01/2020,06:00.0,15,22,6,-3,-6
15/01/2020,07:00.0,15,22,6,-3,-6
15/01/2020,08:00.0,15,21,6,-3,-6
15/01/2020,09:00.0,15,20,6,-3,-6
15/01/2020,10:00.0,15,20,7,-3,-6
15/01/2020,11:00.0,15,20,7,-3,-6
15/01/2020,12:00.0,15,21,7,-2,-6
15/01/2020,13:00.0,15,21,7,-2,-5
15/01/2020,14:00.0,15,21,6,-2,-6
15/01/2020,15:00.0,15,21,6,-3,-6
15/01/2020,16:00.0,15,21,5,-3,-5
15/01/2020,17:00.0,15,20,5,-3,-5
15/01/2020,18:00.0,15,20,5,-3,-5
15/01/2020,19:00.0,15,20,5,-2,-5
15/01/2020,20:00.0,15,20,5,-2,-5
15/01/2020,21:00.0,15,20,5,-2,-5
15/01/2020,22:00.0,15,21,5,-3,-5
15/01/2020,23:00.0,15,20,5,-2,-5
15/01/2020,24:00.0,15,21,5,-3,-5
15/01/2020,25:00.0,15,21,4,-2,-5
15/01/2020,26:00.0,15,20,4,-2,-5
15/01/2020,27:00.0,15,20,4,-2,-5
15/01/2020,28:00.0,15,20,4,-2,-5
15/01/2020,29:00.0,15,20,4,-2,-5
15/01/2020,30:00.0,15,20,4,-2,-5
15/01/2020,31:00.0,15,20,4,-2,-5
15/01/2020,32:00.0,15,20,4,-2,-5
15/01/2020,33:00.0,15,20,4,-2,-4
15/01/2020,34:00.0,15,19,3,-2,-4
15/01/2020,35:00.0,15,19,4,-2,-3
15/01/2020,36:00.0,15,19,4,-2,-3
15/01/2020,37:00.0,15,19,4,-2,-3
15/01/2020,38:00.0,15,19,4,-2,-3
15/01/2020,39:00.0,15,20,3,-2,-3
15/01/2020,40:00.0,15,20,3,-2,-3
15/01/2020,41:00.0,15,20,2,-2,-3
15/01/2020,42:00.0,15,20,2,-2,-3
15/01/2020,43:00.0,15,20,2,-2,-3
15/01/2020,44:00.0,15,20,2,-2,-3
15/01/2020,45:00.0,15,20,2,-2,-3
15/01/2020,46:00.0,15,20,2,-2,-3
15/01/2020,47:00.0,15,20,2,-2,-2
15/01/2020,48:00.0,15,20,2,-2,-3
15/01/2020,49:00.0,15,20,2,-2,-3
15/01/2020,50:00.0,15,20,2,-2,-3
15/01/2020,51:00.0,15,20,2,-2,-2
15/01/2020,52:00.0,15,20,2,-2,-2
15/01/2020,53:00.0,15,20,2,-3,-2
15/01/2020,54:00.0,15,19,2,-2,-2
15/01/2020,55:00.0,15,19,2,-2,-2
15/01/2020,56:00.0,15,19,3,-2,-2
15/01/2020,57:00.0,15,19,2,-2,-2
15/01/2020,58:00.0,15,19,3,-2,-2
15/01/2020,59:00.0,15,19,3,-2,-2
15/01/2020,00:00.0,15,20,3,-2,-2
15/01/2020,01:00.0,15,20,3,-2,-2
15/01/2020,02:00.0,15,20,4,-2,-2
15/01/2020,03:00.0,15,19,4,-3,-2
15/01/2020,04:00.0,15,19,4,-3,-2
15/01/2020,05:00.0,15,19,4,-3,-2
15/01/2020,06:00.0,15,20,4,-3,-2
15/01/2020,07:00.0,15,20,5,-2,-1
15/01/2020,08:00.0,15,19,5,-2,-1
15/01/2020,09:00.0,15,20,5,-2,-1
15/01/2020,10:00.0,15,19,5,-2,-1
15/01/2020,11:00.0,15,19,5,-2,-1
15/01/2020,12:00.0,15,19,5,-2,-1
15/01/2020,13:00.0,15,19,5,-2,-1
15/01/2020,14:00.0,15,19,5,-3,-1
15/01/2020,15:00.0,15,20,5,-3,-1
15/01/2020,16:00.0,15,20,6,-2,-1
15/01/2020,17:00.0,15,20,6,-3,-1
15/01/2020,18:00.0,15,19,6,-2,-1
15/01/2020,19:00.0,15,19,6,-2,-1
15/01/2020,20:00.0,15,19,6,-3,-1
15/01/2020,21:00.0,15,19,6,-3,-1
15/01/2020,22:00.0,15,19,6,-3,-1
15/01/2020,23:00.0,15,19,6,-2,-2
15/01/2020,24:00.0,15,19,6,-2,-2
15/01/2020,25:00.0,15,19,7,-3,-2
15/01/2020,26:00.0,15,19,7,-3,-3
15/01/2020,27:00.0,15,18,7,-3,-3
15/01/2020,28:00.0,15,19,7,-3,-3
15/01/2020,29:00.0,15,19,7,-3,-3
15/01/2020,30:00.0,15,19,7,-3,-3
15/01/2020,31:00.0,15,19,6,-3,-3
15/01/2020,32:00.0,15,18,6,-3,-3
15/01/2020,33:00.0,15,18,6,-3,-2
15/01/2020,34:00.0,15,18,6,-3,-2
15/01/2020,35:00.0,15,18,5,-3,-2
15/01/2020,36:00.0,15,17,5,-3,-2
15/01/2020,37:00.0,15,18,6,-3,-1
15/01/2020,38:00.0,15,18,5,-3,-1
15/01/2020,39:00.0,15,18,5,-3,-1
15/01/2020,40:00.0,15,17,5,-3,-1
15/01/2020,41:00.0,15,17,7,-3,-1
15/01/2020,42:00.0,15,17,7,-3,-1
15/01/2020,43:00.0,15,17,7,-3,-1
15/01/2020,44:00.0,15,17,7,-2,-1
15/01/2020,45:00.0,15,18,6,-2,-1
15/01/2020,46:00.0,15,18,6,-3,-1
15/01/2020,47:00.0,15,18,7,-2,-1
15/01/2020,48:00.0,15,17,7,-2,-1
15/01/2020,49:00.0,15,17,8,-3,-2
15/01/2020,50:00.0,15,17,8,-3,-2
15/01/2020,51:00.0,15,17,8,-3,-2
15/01/2020,52:00.0,15,16,7,-3,-1
15/01/2020,53:00.0,15,16,7,-3,-1
15/01/2020,54:00.0,15,16,7,-3,-1
15/01/2020,55:00.0,15,15,7,-3,-1
15/01/2020,56:00.0,15,16,6,-2,-1
15/01/2020,57:00.0,15,16,6,-3,-1
15/01/2020,58:00.0,15,15,6,-2,-1
15/01/2020,59:00.0,15,16,7,-2,-1
15/01/2020,00:00.0,15,16,6,-2,-1
15/01/2020,01:00.0,15,15,6,-2,-1
15/01/2020,02:00.0,15,15,7,-2,-1
15/01/2020,03:00.0,15,15,7,-2,-1
15/01/2020,04:00.0,15,14,7,-2,-1
15/01/2020,05:00.0,15,14,7,-2,-1
15/01/2020,06:00.0,15,14,7,-2,-1
15/01/2020,07:00.0,15,13,7,-2,-1
15/01/2020,08:00.0,15,14,7,-2,-1
15/01/2020,09:00.0,15,14,7,-2,0
15/01/2020,10:00.0,15,13,7,-2,0
15/01/2020,11:00.0,15,13,7,-2,0
15/01/2020,12:00.0,15,13,7,-2,0
15/01/2020,13:00.0,15,13,7,-2,1
15/01/2020,14:00.0,15,13,7,-2,1
15/01/2020,15:00.0,15,13,7,-2,1
15/01/2020,16:00.0,15,12,8,-2,2
15/01/2020,17:00.0,15,12,7,-2,2
15/01/2020,18:00.0,15,12,7,-2,2
15/01/2020,19:00.0,15,11,8,-2,3
15/01/2020,20:00.0,15,11,8,-2,3
15/01/2020,21:00.0,15,11,8,-2,3
15/01/2020,22:00.0,15,12,8,-2,3
15/01/2020,23:00.0,15,11,8,-2,3
15/01/2020,24:00.0,15,11,8,-2,3
15/01/2020,25:00.0,15,11,8,-2,3
15/01/2020,26:00.0,15,10,8,-2,3
15/01/2020,27:00.0,15,10,9,-2,3
15/01/2020,28:00.0,15,10,9,-2,3
15/01/2020,29:00.0,15,10,9,-2,3
15/01/2020,30:00.0,15,10,9,-2,3
15/01/2020,31:00.0,15,11,9,-2,3
15/01/2020,32:00.0,15,11,9,-2,4
15/01/2020,33:00.0,15,10,10,-2,3
15/01/2020,34:00.0,15,10,10,-2,3
15/01/2020,35:00.0,15,10,10,-2,3
15/01/2020,36:00.0,15,10,10,-2,3
15/01/2020,37:00.0,15,10,10,-2,3
15/01/2020,38:00.0,15,10,10,-2,3
15/01/2020,39:00.0,15,10,10,-2,3
15/01/2020,40:00.0,15,10,10,-2,3
15/01/2020,41:00.0,15,9,10,-2,4
15/01/2020,42:00.0,15,9,10,-2,4
15/01/2020,43:00.0,15,9,10,-2,3
15/01/2020,44:00.0,15,10,10,-2,4
15/01/2020,45:00.0,15,10,10,-2,4
15/01/2020,46:00.0,15,9,10,-2,4
15/01/2020,47:00.0,15,9,10,-2,4
15/01/2020,48:00.0,15,9,10,-1,4
15/01/2020,49:00.0,15,9,10,-2,4
15/01/2020,50:00.0,15,9,10,-1,4
15/01/2020,51:00.0,15,10,10,-1,4
15/01/2020,52:00.0,15,10,10,-1,4
15/01/2020,53:00.0,15,9,10,-1,5
15/01/2020,54:00.0,15,9,10,-1,5
